step,split,time_unix,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial,train_generator_loss_feature_matching,train_discriminator_loss,train_discriminator_loss_total,val_loss,val_generator_loss,val_discriminator_loss,val_mel_l1
12130,train,1783136174.2102938,51.795692443847656,51.795692443847656,51.795692443847656,46.80316925048828,0.4992523193359375,53.32809066772461,53.32809066772461,,,,
12135,train,1783136174.6234121,38.23409652709961,38.23409652709961,38.23409652709961,33.05892562866211,0.51751708984375,37.05601119995117,37.05601119995117,,,,
12140,train,1783136175.0349905,38.76268768310547,38.76268768310547,38.76268768310547,33.155235290527344,0.5607452392578125,54.738277435302734,54.738277435302734,,,,
12145,train,1783136175.4490588,64.99150085449219,64.99150085449219,64.99150085449219,60.02384948730469,0.49676513671875,49.33391571044922,49.33391571044922,,,,
12150,train,1783136175.8983233,53.60559844970703,53.60559844970703,53.60559844970703,47.012428283691406,0.6593170166015625,52.17053985595703,52.17053985595703,,,,
12155,train,1783136176.3137784,51.585609436035156,51.585609436035156,51.585609436035156,46.89673614501953,0.4688873291015625,49.42961120605469,49.42961120605469,,,,
12160,train,1783136176.7285528,60.91648864746094,60.91648864746094,60.91648864746094,55.58674621582031,0.5329742431640625,39.43517303466797,39.43517303466797,,,,
12165,train,1783136177.1440797,53.847747802734375,53.847747802734375,53.847747802734375,48.262420654296875,0.55853271484375,53.057804107666016,53.057804107666016,,,,
12170,train,1783136177.5545974,58.009620666503906,58.009620666503906,58.009620666503906,52.569252014160156,0.544036865234375,46.72705841064453,46.72705841064453,,,,
12175,train,1783136177.9709456,43.28990173339844,43.28990173339844,43.28990173339844,37.87608337402344,0.5413818359375,37.780975341796875,37.780975341796875,,,,
12180,train,1783136178.3877332,101.76795959472656,101.76795959472656,101.76795959472656,92.81288146972656,0.8955078125,36.29947280883789,36.29947280883789,,,,
12185,train,1783136178.804328,74.34512329101562,74.34512329101562,74.34512329101562,69.60391235351562,0.47412109375,48.35553741455078,48.35553741455078,,,,
12190,train,1783136179.2175267,75.9908447265625,75.9908447265625,75.9908447265625,69.90853881835938,0.6082305908203125,42.55855178833008,42.55855178833008,,,,
12195,train,1783136179.6331894,71.80059814453125,71.80059814453125,71.80059814453125,66.49053955078125,0.531005859375,45.43309783935547,45.43309783935547,,,,
12200,train,1783136180.081617,72.87031555175781,72.87031555175781,72.87031555175781,66.04719543457031,0.68231201171875,44.39224624633789,44.39224624633789,,,,
12205,train,1783136180.4940705,60.63798522949219,60.63798522949219,60.63798522949219,55.38285827636719,0.5255126953125,35.79478454589844,35.79478454589844,,,,
12210,train,1783136180.9095101,65.33091735839844,65.33091735839844,65.33091735839844,59.51029586791992,0.582061767578125,59.35499572753906,59.35499572753906,,,,
12215,train,1783136181.32365,61.74256134033203,61.74256134033203,61.74256134033203,56.081092834472656,0.5661468505859375,45.74013137817383,45.74013137817383,,,,
12220,train,1783136181.734859,70.11695098876953,70.11695098876953,70.11695098876953,63.94110870361328,0.617584228515625,56.372947692871094,56.372947692871094,,,,
12225,train,1783136182.1504817,64.10663604736328,64.10663604736328,64.10663604736328,58.13678741455078,0.59698486328125,53.33248519897461,53.33248519897461,,,,
12230,train,1783136182.5675552,62.330596923828125,62.330596923828125,62.330596923828125,56.542938232421875,0.578765869140625,27.943164825439453,27.943164825439453,,,,
12235,train,1783136182.9825404,62.843387603759766,62.843387603759766,62.843387603759766,57.32138442993164,0.5522003173828125,44.374244689941406,44.374244689941406,,,,
12240,train,1783136183.3939033,77.93144226074219,77.93144226074219,77.93144226074219,71.08329772949219,0.684814453125,38.28293991088867,38.28293991088867,,,,
12245,train,1783136183.80661,58.2060432434082,58.2060432434082,58.2060432434082,52.29631423950195,0.590972900390625,42.42241287231445,42.42241287231445,,,,
12250,train,1783136184.253794,53.16038513183594,53.16038513183594,53.16038513183594,47.16383361816406,0.5996551513671875,36.33326721191406,36.33326721191406,,,,
12255,train,1783136184.6666505,57.98297882080078,57.98297882080078,57.98297882080078,52.448463439941406,0.5534515380859375,35.87343215942383,35.87343215942383,,,,
12260,train,1783136185.0793486,63.41294860839844,63.41294860839844,63.41294860839844,57.14097595214844,0.627197265625,44.43851852416992,44.43851852416992,,,,
12265,train,1783136185.4922066,67.82908630371094,67.82908630371094,67.82908630371094,62.29273986816406,0.5536346435546875,52.92684555053711,52.92684555053711,,,,
12270,train,1783136185.9061763,40.80354309082031,40.80354309082031,40.80354309082031,35.08134460449219,0.5722198486328125,46.45832061767578,46.45832061767578,,,,
12275,train,1783136186.3199775,64.6872329711914,64.6872329711914,64.6872329711914,59.37946319580078,0.5307769775390625,29.271556854248047,29.271556854248047,,,,
12280,train,1783136186.7319086,67.31884765625,67.31884765625,67.31884765625,60.33062744140625,0.698822021484375,35.707923889160156,35.707923889160156,,,,
12285,train,1783136187.1480696,69.52545166015625,69.52545166015625,69.52545166015625,63.89190673828125,0.5633544921875,30.611248016357422,30.611248016357422,,,,
12290,train,1783136187.561805,53.000850677490234,53.000850677490234,53.000850677490234,47.68209457397461,0.5318756103515625,49.37920379638672,49.37920379638672,,,,
12295,train,1783136187.9725463,64.43106079101562,64.43106079101562,64.43106079101562,58.689788818359375,0.574127197265625,42.587398529052734,42.587398529052734,,,,
12300,train,1783136188.4206536,64.52273559570312,64.52273559570312,64.52273559570312,59.11197280883789,0.54107666015625,47.79212188720703,47.79212188720703,,,,
12305,train,1783136188.833198,82.4219741821289,82.4219741821289,82.4219741821289,75.8252944946289,0.65966796875,39.45962905883789,39.45962905883789,,,,
12310,train,1783136189.245695,60.68411636352539,60.68411636352539,60.68411636352539,55.40274429321289,0.52813720703125,35.26683044433594,35.26683044433594,,,,
12315,train,1783136189.6601882,88.0501480102539,88.0501480102539,88.0501480102539,80.68289947509766,0.736724853515625,37.07700729370117,37.07700729370117,,,,
12320,train,1783136190.0736425,70.39459991455078,70.39459991455078,70.39459991455078,64.63379669189453,0.576080322265625,32.208824157714844,32.208824157714844,,,,
12325,train,1783136190.4878328,37.418701171875,37.418701171875,37.418701171875,32.276031494140625,0.5142669677734375,54.32841491699219,54.32841491699219,,,,
12330,train,1783136190.904527,52.57741928100586,52.57741928100586,52.57741928100586,46.690731048583984,0.5886688232421875,51.55835723876953,51.55835723876953,,,,
12335,train,1783136191.320277,62.95152282714844,62.95152282714844,62.95152282714844,57.04927062988281,0.5902252197265625,37.4197883605957,37.4197883605957,,,,
12340,train,1783136191.7323637,61.618064880371094,61.618064880371094,61.618064880371094,55.860618591308594,0.57574462890625,34.67682647705078,34.67682647705078,,,,
12345,train,1783136192.147821,42.367679595947266,42.367679595947266,42.367679595947266,36.470767974853516,0.589691162109375,33.61418914794922,33.61418914794922,,,,
12350,train,1783136192.594936,49.79741287231445,49.79741287231445,49.79741287231445,44.09840774536133,0.5699005126953125,50.34080123901367,50.34080123901367,,,,
12355,train,1783136193.0061526,64.09286499023438,64.09286499023438,64.09286499023438,58.4893798828125,0.5603485107421875,45.50837707519531,45.50837707519531,,,,
12360,train,1783136193.419624,69.54974365234375,69.54974365234375,69.54974365234375,63.38397216796875,0.6165771484375,57.89082336425781,57.89082336425781,,,,
12365,train,1783136193.832322,69.6802978515625,69.6802978515625,69.6802978515625,64.12457275390625,0.555572509765625,48.261566162109375,48.261566162109375,,,,
12370,train,1783136194.2461994,53.50585174560547,53.50585174560547,53.50585174560547,46.67357635498047,0.6832275390625,53.030120849609375,53.030120849609375,,,,
12375,train,1783136194.6607866,72.20022583007812,72.20022583007812,72.20022583007812,66.5830078125,0.5617218017578125,40.77678680419922,40.77678680419922,,,,
12380,train,1783136195.0763826,70.2225570678711,70.2225570678711,70.2225570678711,64.51729583740234,0.570526123046875,58.00737380981445,58.00737380981445,,,,
12385,train,1783136195.489221,58.13994216918945,58.13994216918945,58.13994216918945,51.9799690246582,0.615997314453125,41.76083755493164,41.76083755493164,,,,
12390,train,1783136195.9056082,52.842899322509766,52.842899322509766,52.842899322509766,47.51895523071289,0.5323944091796875,28.98781394958496,28.98781394958496,,,,
12395,train,1783136196.326042,62.09880065917969,62.09880065917969,62.09880065917969,55.34861755371094,0.675018310546875,44.35314178466797,44.35314178466797,,,,
12400,train,1783136196.7759311,71.41947937011719,71.41947937011719,71.41947937011719,65.93638610839844,0.548309326171875,49.28406524658203,49.28406524658203,,,,
12405,train,1783136197.1861644,82.05065155029297,82.05065155029297,82.05065155029297,75.35112762451172,0.669952392578125,45.95358657836914,45.95358657836914,,,,
12410,train,1783136197.601169,76.90743255615234,76.90743255615234,76.90743255615234,71.21102142333984,0.56964111328125,54.79743194580078,54.79743194580078,,,,
12415,train,1783136198.0120435,70.15699768066406,70.15699768066406,70.15699768066406,63.64195251464844,0.6515045166015625,45.05098342895508,45.05098342895508,,,,
12420,train,1783136198.426891,65.0408706665039,65.0408706665039,65.0408706665039,58.812538146972656,0.622833251953125,47.125831604003906,47.125831604003906,,,,
12425,train,1783136198.842811,59.04485321044922,59.04485321044922,59.04485321044922,54.195457458496094,0.4849395751953125,43.477115631103516,43.477115631103516,,,,
12430,train,1783136199.2595077,73.51565551757812,73.51565551757812,73.51565551757812,65.49502563476562,0.80206298828125,51.133426666259766,51.133426666259766,,,,
12435,train,1783136199.67725,49.358802795410156,49.358802795410156,49.358802795410156,43.79804229736328,0.5560760498046875,46.1563835144043,46.1563835144043,,,,
12440,train,1783136200.0923285,58.24140167236328,58.24140167236328,58.24140167236328,51.97522735595703,0.626617431640625,48.33106994628906,48.33106994628906,,,,
12445,train,1783136200.508657,75.21723175048828,75.21723175048828,75.21723175048828,68.03156280517578,0.71856689453125,26.09137535095215,26.09137535095215,,,,
12450,train,1783136200.9615881,49.85449981689453,49.85449981689453,49.85449981689453,44.74188995361328,0.511260986328125,40.232521057128906,40.232521057128906,,,,
12455,train,1783136201.3703103,68.8953857421875,68.8953857421875,68.8953857421875,62.189449310302734,0.67059326171875,53.33757019042969,53.33757019042969,,,,
12460,train,1783136201.784614,75.18379974365234,75.18379974365234,75.18379974365234,68.64022064208984,0.65435791015625,44.75252914428711,44.75252914428711,,,,
12465,train,1783136202.1982381,71.69226837158203,71.69226837158203,71.69226837158203,65.50345611572266,0.6188812255859375,37.54644012451172,37.54644012451172,,,,
12470,train,1783136202.6076221,72.78767395019531,72.78767395019531,72.78767395019531,66.97773742675781,0.58099365234375,35.62659454345703,35.62659454345703,,,,
12475,train,1783136203.030985,72.31475067138672,72.31475067138672,72.31475067138672,65.48217010498047,0.683258056640625,47.81067657470703,47.81067657470703,,,,
12480,train,1783136203.4446318,68.11714172363281,68.11714172363281,68.11714172363281,61.02119445800781,0.7095947265625,27.042125701904297,27.042125701904297,,,,
12485,train,1783136204.0459993,70.75456237792969,70.75456237792969,70.75456237792969,65.32121276855469,0.5433349609375,35.28163146972656,35.28163146972656,,,,
12490,train,1783136204.4638784,65.19281768798828,65.19281768798828,65.19281768798828,59.04199981689453,0.615081787109375,41.477783203125,41.477783203125,,,,
12495,train,1783136204.8838437,67.45594787597656,67.45594787597656,67.45594787597656,61.41041564941406,0.60455322265625,36.62855529785156,36.62855529785156,,,,
12500,train,1783136205.331921,57.61335754394531,57.61335754394531,57.61335754394531,51.88322448730469,0.5730133056640625,45.50784683227539,45.50784683227539,,,,
12505,train,1783136205.747631,65.55757141113281,65.55757141113281,65.55757141113281,59.10066223144531,0.64569091796875,32.44194030761719,32.44194030761719,,,,
12510,train,1783136206.165248,68.36962890625,68.36962890625,68.36962890625,62.43685531616211,0.5932769775390625,48.455772399902344,48.455772399902344,,,,
12515,train,1783136206.5830758,65.39799499511719,65.39799499511719,65.39799499511719,59.24504089355469,0.61529541015625,54.047698974609375,54.047698974609375,,,,
12520,train,1783136207.0007946,59.49549102783203,59.49549102783203,59.49549102783203,53.215431213378906,0.6280059814453125,35.14778518676758,35.14778518676758,,,,
12525,train,1783136207.4190762,57.34635925292969,57.34635925292969,57.34635925292969,51.24330139160156,0.6103057861328125,35.10252380371094,35.10252380371094,,,,
12530,train,1783136207.8362145,57.525634765625,57.525634765625,57.525634765625,51.587982177734375,0.5937652587890625,39.042755126953125,39.042755126953125,,,,
12535,train,1783136208.2501445,49.75498962402344,49.75498962402344,49.75498962402344,44.43165588378906,0.5323333740234375,37.97657775878906,37.97657775878906,,,,
12540,train,1783136208.6612236,60.21681213378906,60.21681213378906,60.21681213378906,53.95491027832031,0.626190185546875,34.727848052978516,34.727848052978516,,,,
12545,train,1783136209.0761306,73.27130889892578,73.27130889892578,73.27130889892578,66.69934844970703,0.657196044921875,39.14829635620117,39.14829635620117,,,,
12550,train,1783136209.5235775,75.0145263671875,75.0145263671875,75.0145263671875,68.6741943359375,0.634033203125,35.26420211791992,35.26420211791992,,,,
12555,train,1783136209.9363348,66.85195922851562,66.85195922851562,66.85195922851562,60.60837173461914,0.624359130859375,35.89550018310547,35.89550018310547,,,,
12560,train,1783136210.3520923,73.5746078491211,73.5746078491211,73.5746078491211,67.07146453857422,0.6503143310546875,33.620784759521484,33.620784759521484,,,,
12565,train,1783136210.7658062,69.60099792480469,69.60099792480469,69.60099792480469,63.25639724731445,0.63446044921875,32.27979278564453,32.27979278564453,,,,
12570,train,1783136211.1788495,63.019596099853516,63.019596099853516,63.019596099853516,57.01694107055664,0.6002655029296875,53.867332458496094,53.867332458496094,,,,
12575,train,1783136211.5949697,67.07805633544922,67.07805633544922,67.07805633544922,61.32915496826172,0.57489013671875,44.755638122558594,44.755638122558594,,,,
12580,train,1783136212.0120735,88.66337585449219,88.66337585449219,88.66337585449219,80.84416198730469,0.78192138671875,26.586591720581055,26.586591720581055,,,,
12585,train,1783136212.4296792,77.01773834228516,77.01773834228516,77.01773834228516,71.56119537353516,0.545654296875,37.305843353271484,37.305843353271484,,,,
12590,train,1783136212.8474636,86.62994384765625,86.62994384765625,86.62994384765625,79.65850830078125,0.6971435546875,34.61289978027344,34.61289978027344,,,,
