step,split,time_unix,learning_rate_generator,learning_rate_discriminator,train_loss,train_generator_loss,train_generator_loss_total,train_generator_loss_adversarial_period,train_generator_loss_adversarial_resolution,train_generator_loss_feature_matching_period,train_generator_loss_feature_matching_resolution,train_generator_loss_mel,train_discriminator_loss,train_discriminator_loss_total,train_discriminator_loss_period,train_discriminator_loss_resolution,val_loss,val_mel_l1
37280,train,1783160574.8640158,9.851986303295358e-05,9.851986303295358e-05,18.480321884155273,18.480321884155273,18.480321884155273,1.6961514949798584,0.9422577619552612,1.3258297443389893,0.7536314725875854,0.2596220076084137,3.5909392833709717,3.5909392833709717,2.1877477169036865,1.4031915664672852,,
37285,train,1783160577.196044,9.851966599338515e-05,9.851966599338515e-05,19.344099044799805,19.344099044799805,19.344099044799805,1.6490130424499512,0.8550988435745239,1.4598729610443115,0.767122745513916,0.2752443552017212,3.5156357288360596,3.5156357288360596,2.1203083992004395,1.3953273296356201,,
37290,train,1783160579.5694895,9.851946895421079e-05,9.851946895421079e-05,19.50145721435547,19.50145721435547,19.50145721435547,1.7282456159591675,0.9495140314102173,1.345227599143982,0.7342022657394409,0.2814408540725708,3.57300066947937,3.57300066947937,2.1626834869384766,1.4103171825408936,,
37295,train,1783160581.8954585,9.85192719154305e-05,9.85192719154305e-05,21.038345336914062,21.038345336914062,21.038345336914062,1.684776782989502,0.8690347671508789,1.346243977546692,0.7434617280960083,0.31789159774780273,3.55942440032959,3.55942440032959,2.1911652088165283,1.368259072303772,,
37300,train,1783160584.2721663,9.85190748770443e-05,9.85190748770443e-05,19.883251190185547,19.883251190185547,19.883251190185547,1.6615976095199585,0.955025315284729,1.4076389074325562,0.8595254421234131,0.28293997049331665,3.550950050354004,3.550950050354004,2.15897798538208,1.3919719457626343,,
37305,train,1783160586.62296,9.851887783905216e-05,9.851887783905216e-05,19.81873893737793,19.81873893737793,19.81873893737793,1.7664512395858765,0.933215320110321,1.3543490171432495,0.787825882434845,0.2852160334587097,3.5442380905151367,3.5442380905151367,2.1514532566070557,1.392784833908081,,
37310,train,1783160588.9703047,9.851868080145412e-05,9.851868080145412e-05,19.557518005371094,19.557518005371094,19.557518005371094,1.7679752111434937,0.9012760519981384,1.3496052026748657,0.8391603231430054,0.2780163884162903,3.605151414871216,3.605151414871216,2.230848789215088,1.374302625656128,,
37315,train,1783160591.346281,9.851848376425013e-05,9.851848376425013e-05,20.878812789916992,20.878812789916992,20.878812789916992,1.7411338090896606,0.9328749179840088,1.4405879974365234,0.8561694622039795,0.3024730980396271,3.496033191680908,3.496033191680908,2.123141050338745,1.372892141342163,,
37320,train,1783160593.6649654,9.851828672744023e-05,9.851828672744023e-05,21.000045776367188,21.000045776367188,21.000045776367188,1.6490875482559204,0.8896998167037964,1.3918832540512085,0.875110924243927,0.30949488282203674,3.58501935005188,3.58501935005188,2.197605848312378,1.387413501739502,,
37325,train,1783160596.0009732,9.851808969102439e-05,9.851808969102439e-05,23.000713348388672,23.000713348388672,23.000713348388672,1.7608826160430908,0.8191255331039429,1.4179470539093018,0.8680928349494934,0.352191686630249,3.6335177421569824,3.6335177421569824,2.23020339012146,1.403314471244812,,
37330,train,1783160598.320081,9.851789265500264e-05,9.851789265500264e-05,22.173294067382812,22.173294067382812,22.173294067382812,1.796025037765503,0.9399203062057495,1.492515206336975,0.7925683856010437,0.330381840467453,3.516573905944824,3.516573905944824,2.117501735687256,1.3990721702575684,,
37335,train,1783160600.6109004,9.851769561937495e-05,9.851769561937495e-05,20.313566207885742,20.313566207885742,20.313566207885742,1.6943289041519165,0.9061957597732544,1.291430950164795,0.8048025965690613,0.3004572093486786,3.6021132469177246,3.6021132469177246,2.230140447616577,1.371972680091858,,
37340,train,1783160602.9033256,9.851749858414133e-05,9.851749858414133e-05,20.547239303588867,20.547239303588867,20.547239303588867,1.7307469844818115,1.0470753908157349,1.456048607826233,0.8769142627716064,0.29118868708610535,3.586167573928833,3.586167573928833,2.2067816257476807,1.3793859481811523,,
37345,train,1783160605.1954215,9.851730154930178e-05,9.851730154930178e-05,18.409860610961914,18.409860610961914,18.409860610961914,1.7070008516311646,0.8163009881973267,1.2123982906341553,0.7494181394577026,0.26584282517433167,3.6326169967651367,3.6326169967651367,2.2478537559509277,1.384763240814209,,
37350,train,1783160607.534151,9.85171045148563e-05,9.85171045148563e-05,18.450407028198242,18.450407028198242,18.450407028198242,1.6212025880813599,0.9111801385879517,1.228722333908081,0.7518472075462341,0.2657085657119751,3.639625310897827,3.639625310897827,2.23382306098938,1.4058022499084473,,
37355,train,1783160609.818636,9.85169074808049e-05,9.85169074808049e-05,19.22445297241211,19.22445297241211,19.22445297241211,1.6677734851837158,0.9626013040542603,1.3694038391113281,0.8302198648452759,0.27099621295928955,3.5754222869873047,3.5754222869873047,2.194854497909546,1.3805677890777588,,
37360,train,1783160612.1119,9.851671044714754e-05,9.851671044714754e-05,18.9811954498291,18.9811954498291,18.9811954498291,1.6659244298934937,0.8391809463500977,1.310609221458435,0.7691016793251038,0.2737036943435669,3.600149631500244,3.600149631500244,2.1964640617370605,1.403685450553894,,
37365,train,1783160614.4067628,9.851651341388429e-05,9.851651341388429e-05,20.461956024169922,20.461956024169922,20.461956024169922,1.8294897079467773,0.9663504958152771,1.560335397720337,0.8867659568786621,0.2838203012943268,3.445309638977051,3.445309638977051,2.076566457748413,1.3687430620193481,,
37370,train,1783160616.6965013,9.851631638101507e-05,9.851631638101507e-05,19.62697410583496,19.62697410583496,19.62697410583496,1.8606886863708496,0.8571178913116455,1.4092308282852173,0.7579707503318787,0.279439240694046,3.5358052253723145,3.5358052253723145,2.1557464599609375,1.380058765411377,,
37375,train,1783160618.997505,9.851611934853992e-05,9.851611934853992e-05,19.58176040649414,19.58176040649414,19.58176040649414,1.61411714553833,0.9423625469207764,1.4582735300064087,0.8508689403533936,0.27571097016334534,3.518371105194092,3.518371105194092,2.1633212566375732,1.3550498485565186,,
37380,train,1783160621.2936716,9.851592231645886e-05,9.851592231645886e-05,19.672861099243164,19.672861099243164,19.672861099243164,1.866384744644165,0.903932511806488,1.4056133031845093,0.8384947180747986,0.27587395906448364,3.573647975921631,3.573647975921631,2.183434009552002,1.3902140855789185,,
37385,train,1783160623.5844018,9.851572528477183e-05,9.851572528477183e-05,19.295116424560547,19.295116424560547,19.295116424560547,1.8251816034317017,0.8371710777282715,1.3805265426635742,0.7523894906044006,0.2748207151889801,3.5363287925720215,3.5363287925720215,2.1534507274627686,1.3828779458999634,,
37390,train,1783160625.8893745,9.851552825347888e-05,9.851552825347888e-05,19.088783264160156,19.088783264160156,19.088783264160156,1.5868299007415771,0.9208557605743408,1.332542061805725,0.8562600016593933,0.27118873596191406,3.6289870738983154,3.6289870738983154,2.2328855991363525,1.396101474761963,,
37395,train,1783160628.1875095,9.851533122258e-05,9.851533122258e-05,19.16653060913086,19.16653060913086,19.16653060913086,1.617977499961853,0.9424021244049072,1.3064337968826294,0.7467684149742126,0.2777721881866455,3.5913805961608887,3.5913805961608887,2.1999542713165283,1.39142644405365,,
37400,train,1783160630.5319836,9.851513419207516e-05,9.851513419207516e-05,19.078533172607422,19.078533172607422,19.078533172607422,1.7254844903945923,0.8506194353103638,1.3107174634933472,0.8093982934951782,0.27249327301979065,3.664466619491577,3.664466619491577,2.2581536769866943,1.4063129425048828,,
37405,train,1783160632.823307,9.85149371619644e-05,9.85149371619644e-05,19.465946197509766,19.465946197509766,19.465946197509766,1.830489993095398,0.8472281098365784,1.3895918130874634,0.7210943698883057,0.2792634069919586,3.533681869506836,3.533681869506836,2.1292331218719482,1.4044487476348877,,
37410,train,1783160635.1198153,9.851474013224771e-05,9.851474013224771e-05,19.09979248046875,19.09979248046875,19.09979248046875,1.818103551864624,0.9476558566093445,1.2986998558044434,0.7362361550331116,0.272536963224411,3.6306748390197754,3.6306748390197754,2.2245476245880127,1.4061273336410522,,
37415,train,1783160637.42418,9.851454310292506e-05,9.851454310292506e-05,19.611976623535156,19.611976623535156,19.611976623535156,1.8037679195404053,0.8992353677749634,1.4624066352844238,0.832842230796814,0.2737439274787903,3.546475887298584,3.546475887298584,2.167562961578369,1.3789128065109253,,
37420,train,1783160639.716612,9.851434607399644e-05,9.851434607399644e-05,18.2576961517334,18.2576961517334,18.2576961517334,1.5578269958496094,0.8782832622528076,1.356019139289856,0.8368043899536133,0.2541319727897644,3.6361794471740723,3.6361794471740723,2.244943618774414,1.3912358283996582,,
37425,train,1783160642.0068798,9.851414904546194e-05,9.851414904546194e-05,19.3569278717041,19.3569278717041,19.3569278717041,1.7522140741348267,0.891086220741272,1.405197024345398,0.9049659967422485,0.2687399983406067,3.600017786026001,3.600017786026001,2.227309465408325,1.3727083206176758,,
37430,train,1783160644.2912557,9.851395201732147e-05,9.851395201732147e-05,19.53997802734375,19.53997802734375,19.53997802734375,1.6587097644805908,0.9215095639228821,1.4020026922225952,0.8537839651107788,0.2766263484954834,3.5395774841308594,3.5395774841308594,2.1643929481506348,1.375184416770935,,
37435,train,1783160646.574306,9.851375498957505e-05,9.851375498957505e-05,19.050764083862305,19.050764083862305,19.050764083862305,1.8051786422729492,0.9223294258117676,1.3388679027557373,0.7202587127685547,0.2712222933769226,3.526087522506714,3.526087522506714,2.1415927410125732,1.3844947814941406,,
37440,train,1783160648.7888436,9.851355796222266e-05,9.851355796222266e-05,19.742027282714844,19.742027282714844,19.742027282714844,1.6428241729736328,0.9684295058250427,1.4876611232757568,0.7447404861450195,0.281466007232666,3.6121039390563965,3.6121039390563965,2.215481996536255,1.3966220617294312,,
37445,train,1783160651.2254567,9.851336093526437e-05,9.851336093526437e-05,19.242374420166016,19.242374420166016,19.242374420166016,1.683326005935669,0.7933145761489868,1.4548423290252686,0.8390852212905884,0.2706195116043091,3.5492353439331055,3.5492353439331055,2.1684226989746094,1.3808127641677856,,
37450,train,1783160653.5839632,9.851316390870013e-05,9.851316390870013e-05,19.429807662963867,19.429807662963867,19.429807662963867,1.7676481008529663,0.9612467288970947,1.3985196352005005,0.8235182166099548,0.2723741829395294,3.5260708332061768,3.5260708332061768,2.133572816848755,1.3924980163574219,,
37455,train,1783160655.8701046,9.851296688252993e-05,9.851296688252993e-05,18.633981704711914,18.633981704711914,18.633981704711914,1.599470615386963,0.8376986384391785,1.3726389408111572,0.8331834673881531,0.2618925869464874,3.614720106124878,3.614720106124878,2.219649076461792,1.395071029663086,,
37460,train,1783160658.1561363,9.851276985675377e-05,9.851276985675377e-05,19.669082641601562,19.669082641601562,19.669082641601562,1.778733491897583,0.8759623765945435,1.3369179964065552,0.8006191253662109,0.2830958366394043,3.621257781982422,3.621257781982422,2.2181057929992676,1.4031518697738647,,
37465,train,1783160660.4575849,9.851257283137165e-05,9.851257283137165e-05,20.029386520385742,20.029386520385742,20.029386520385742,1.7603033781051636,0.9494978189468384,1.399029016494751,0.8036949634552002,0.28698083758354187,3.5595388412475586,3.5595388412475586,2.15407657623291,1.4054621458053589,,
37470,train,1783160662.7515836,9.851237580638359e-05,9.851237580638359e-05,19.014169692993164,19.014169692993164,19.014169692993164,1.716835856437683,0.8931097388267517,1.3676118850708008,0.8591046929359436,0.265573114156723,3.6272225379943848,3.6272225379943848,2.22115421295166,1.406068205833435,,
37475,train,1783160665.0479739,9.851217878178962e-05,9.851217878178962e-05,19.28118133544922,19.28118133544922,19.28118133544922,1.7026602029800415,0.9123793840408325,1.4138684272766113,0.8204035758972168,0.27105769515037537,3.4922595024108887,3.4922595024108887,2.133209466934204,1.3590501546859741,,
37480,train,1783160667.3428605,9.851198175758969e-05,9.851198175758969e-05,19.84636688232422,19.84636688232422,19.84636688232422,1.7137980461120605,0.8680410385131836,1.3859411478042603,0.775412380695343,0.2875960171222687,3.572883367538452,3.572883367538452,2.2026445865631104,1.3702387809753418,,
37485,train,1783160669.6300857,9.851178473378379e-05,9.851178473378379e-05,19.839160919189453,19.839160919189453,19.839160919189453,1.692458152770996,0.9260870218276978,1.4050194025039673,0.8640985488891602,0.28183063864707947,3.5198075771331787,3.5198075771331787,2.1509108543395996,1.368896722793579,,
37490,train,1783160671.920175,9.851158771037194e-05,9.851158771037194e-05,19.10729217529297,19.10729217529297,19.10729217529297,1.6970064640045166,0.8880530595779419,1.3648622035980225,0.8150623440742493,0.27027517557144165,3.5336594581604004,3.5336594581604004,2.1482272148132324,1.3854323625564575,,
37495,train,1783160674.2092586,9.851139068735412e-05,9.851139068735412e-05,19.254182815551758,19.254182815551758,19.254182815551758,1.8094559907913208,0.9647361040115356,1.4418152570724487,0.8163999319076538,0.26585686206817627,3.5742523670196533,3.5742523670196533,2.1941680908203125,1.3800842761993408,,
37500,train,1783160676.5467954,9.851119366473035e-05,9.851119366473035e-05,19.460737228393555,19.460737228393555,19.460737228393555,1.8365299701690674,0.8747357130050659,1.3969078063964844,0.8462697267532349,0.2725137174129486,3.669586181640625,3.669586181640625,2.280945062637329,1.388641119003296,,
37505,train,1783160678.835688,9.851099664250061e-05,9.851099664250061e-05,19.320737838745117,19.320737838745117,19.320737838745117,1.812901496887207,0.9829056262969971,1.4500621557235718,0.7895792722702026,0.2676810622215271,3.475754737854004,3.475754737854004,2.082434892654419,1.3933197259902954,,
37510,train,1783160681.129633,9.851079962066492e-05,9.851079962066492e-05,20.126178741455078,20.126178741455078,20.126178741455078,1.6368324756622314,0.8278888463973999,1.4371906518936157,0.8086183071136475,0.2926630675792694,3.515294075012207,3.515294075012207,2.1153934001922607,1.3999006748199463,,
37515,train,1783160683.425505,9.851060259922326e-05,9.851060259922326e-05,19.922771453857422,19.922771453857422,19.922771453857422,1.6673400402069092,0.8980462551116943,1.2364203929901123,0.7649698853492737,0.29676899313926697,3.6619040966033936,3.6619040966033936,2.2611491680145264,1.4007549285888672,,
37520,train,1783160685.719962,9.851040557817565e-05,9.851040557817565e-05,20.372156143188477,20.372156143188477,20.372156143188477,1.6280813217163086,0.8971124291419983,1.4572553634643555,0.8209689259529114,0.295344740152359,3.5325939655303955,3.5325939655303955,2.1395254135131836,1.393068552017212,,
37525,train,1783160688.0107388,9.851020855752207e-05,9.851020855752207e-05,19.76465606689453,19.76465606689453,19.76465606689453,1.741756796836853,0.9198992848396301,1.394949197769165,0.8013400435447693,0.28245383501052856,3.560103416442871,3.560103416442871,2.176990032196045,1.3831133842468262,,
37530,train,1783160690.300912,9.851001153726254e-05,9.851001153726254e-05,21.637592315673828,21.637592315673828,21.637592315673828,1.8272128105163574,0.9042145013809204,1.4623597860336304,0.7834926843643188,0.32032135128974915,3.53908109664917,3.53908109664917,2.1442601680755615,1.394821047782898,,
37535,train,1783160692.5896788,9.850981451739704e-05,9.850981451739704e-05,21.784584045410156,21.784584045410156,21.784584045410156,1.7934218645095825,0.9297987222671509,1.612904667854309,0.8166837096214294,0.31560415029525757,3.494682788848877,3.494682788848877,2.110990524291992,1.3836922645568848,,
37540,train,1783160694.8848448,9.850961749792558e-05,9.850961749792558e-05,20.491878509521484,20.491878509521484,20.491878509521484,1.7879643440246582,0.9200698137283325,1.3693101406097412,0.8399255871772766,0.29700830578804016,3.5688610076904297,3.5688610076904297,2.1930673122406006,1.3757935762405396,,
