step,split,time_unix,train_excitation_cross_entropy,train_loss,val_excitation_cross_entropy,val_loss
20440,train,1783393171.9271998,3.2277326583862305,3.2277326583862305,,
20450,train,1783393174.3119695,3.110900402069092,3.110900402069092,,
20460,train,1783393176.6807444,3.2383432388305664,3.2383432388305664,,
20470,train,1783393179.014793,3.1644914150238037,3.1644914150238037,,
20480,train,1783393181.334773,3.129580497741699,3.129580497741699,,
20490,train,1783393184.0873613,3.1199727058410645,3.1199727058410645,,
20500,train,1783393186.4618425,3.2695605754852295,3.2695605754852295,,
20510,train,1783393188.7978785,3.2440481185913086,3.2440481185913086,,
20520,train,1783393191.1950066,3.2419674396514893,3.2419674396514893,,
20530,train,1783393193.5516145,3.263977527618408,3.263977527618408,,
20540,train,1783393195.8970852,3.2251977920532227,3.2251977920532227,,
20550,train,1783393198.257081,3.1864914894104004,3.1864914894104004,,
20560,train,1783393200.5820305,3.1416518688201904,3.1416518688201904,,
20570,train,1783393202.939239,3.1415984630584717,3.1415984630584717,,
20580,train,1783393205.173103,2.9975063800811768,2.9975063800811768,,
20590,train,1783393208.0164332,3.2026004791259766,3.2026004791259766,,
20600,train,1783393210.386728,3.283242702484131,3.283242702484131,,
20610,train,1783393212.7033153,3.1666500568389893,3.1666500568389893,,
20620,train,1783393215.0641298,3.174874782562256,3.174874782562256,,
20630,train,1783393217.3969505,3.2754595279693604,3.2754595279693604,,
20640,train,1783393219.760187,3.196803092956543,3.196803092956543,,
20650,train,1783393222.142132,3.1647043228149414,3.1647043228149414,,
20660,train,1783393224.4871972,3.2107653617858887,3.2107653617858887,,
20670,train,1783393226.8246799,3.217529773712158,3.217529773712158,,
20680,train,1783393229.592669,3.1616151332855225,3.1616151332855225,,
20690,train,1783393231.9521036,3.2847137451171875,3.2847137451171875,,
20700,train,1783393234.3827074,3.104055643081665,3.104055643081665,,
20710,train,1783393236.7857895,3.18558406829834,3.18558406829834,,
20720,train,1783393239.1348598,3.181140184402466,3.181140184402466,,
20730,train,1783393241.4669929,3.179967164993286,3.179967164993286,,
20740,train,1783393243.8067746,3.180697202682495,3.180697202682495,,
20750,train,1783393246.2203488,3.087656259536743,3.087656259536743,,
20760,train,1783393248.5882137,3.2622225284576416,3.2622225284576416,,
20770,train,1783393250.9148211,3.2120954990386963,3.2120954990386963,,
20780,train,1783393253.6577182,3.2745280265808105,3.2745280265808105,,
20790,train,1783393256.0319176,3.2278833389282227,3.2278833389282227,,
20800,train,1783393258.422302,3.3506970405578613,3.3506970405578613,,
20810,train,1783393260.762976,3.310746669769287,3.310746669769287,,
20820,train,1783393263.1610448,3.1561203002929688,3.1561203002929688,,
20830,train,1783393265.513252,3.208589792251587,3.208589792251587,,
20840,train,1783393267.8720775,3.251549243927002,3.251549243927002,,
20850,train,1783393270.2547693,3.168649673461914,3.168649673461914,,
20860,train,1783393272.6557128,3.166231393814087,3.166231393814087,,
20870,train,1783393274.987708,3.1128153800964355,3.1128153800964355,,
20880,train,1783393277.7119374,3.194890022277832,3.194890022277832,,
20890,train,1783393280.0572264,3.1917214393615723,3.1917214393615723,,
20900,train,1783393282.4520154,3.224367618560791,3.224367618560791,,
20910,train,1783393284.8205323,3.1791880130767822,3.1791880130767822,,
20920,train,1783393287.176146,3.177544116973877,3.177544116973877,,
20930,train,1783393289.5061333,3.1863512992858887,3.1863512992858887,,
20940,train,1783393291.8725169,3.1574513912200928,3.1574513912200928,,
20950,train,1783393294.2769446,3.156580924987793,3.156580924987793,,
20960,train,1783393296.6352057,3.1803386211395264,3.1803386211395264,,
20970,train,1783393298.9554567,3.2539637088775635,3.2539637088775635,,
20980,train,1783393301.7196834,3.1817591190338135,3.1817591190338135,,
20990,train,1783393304.0910254,3.1071484088897705,3.1071484088897705,,
21000,train,1783393306.4718444,3.154135227203369,3.154135227203369,,
21010,train,1783393308.7883902,3.2440834045410156,3.2440834045410156,,
21020,train,1783393311.1645615,3.1161389350891113,3.1161389350891113,,
21030,train,1783393313.4966164,3.1402337551116943,3.1402337551116943,,
21040,train,1783393315.8185706,3.1952202320098877,3.1952202320098877,,
21050,train,1783393318.2064378,3.1356518268585205,3.1356518268585205,,
21060,train,1783393320.572664,3.160534381866455,3.160534381866455,,
21070,train,1783393322.8150828,3.170320749282837,3.170320749282837,,
21080,train,1783393325.6664503,3.171625852584839,3.171625852584839,,
21090,train,1783393328.0180368,3.1736652851104736,3.1736652851104736,,
21100,train,1783393330.4248736,3.1698758602142334,3.1698758602142334,,
21110,train,1783393332.7601383,3.219191074371338,3.219191074371338,,
21120,train,1783393335.0939193,3.1848344802856445,3.1848344802856445,,
21130,train,1783393337.405321,3.1938304901123047,3.1938304901123047,,
21140,train,1783393339.7330484,3.150200605392456,3.150200605392456,,
21150,train,1783393342.124392,3.2161145210266113,3.2161145210266113,,
21160,train,1783393344.45172,3.200587272644043,3.200587272644043,,
21170,train,1783393347.2109737,3.251328945159912,3.251328945159912,,
21180,train,1783393349.583381,3.1507325172424316,3.1507325172424316,,
21190,train,1783393351.9286811,3.2667667865753174,3.2667667865753174,,
21200,train,1783393354.3124597,3.267958402633667,3.267958402633667,,
21210,train,1783393356.6576784,3.1683521270751953,3.1683521270751953,,
21220,train,1783393359.0077903,3.102799415588379,3.102799415588379,,
21230,train,1783393361.3762648,3.218230962753296,3.218230962753296,,
21240,train,1783393363.7082148,3.0865864753723145,3.0865864753723145,,
21250,train,1783393366.1136136,3.167158842086792,3.167158842086792,,
21260,train,1783393368.4386299,3.211456060409546,3.211456060409546,,
21270,train,1783393371.1712143,3.1615655422210693,3.1615655422210693,,
21280,train,1783393373.5191064,3.2732715606689453,3.2732715606689453,,
21290,train,1783393375.8467233,3.185664415359497,3.185664415359497,,
21300,train,1783393378.2323613,3.2537875175476074,3.2537875175476074,,
21310,train,1783393380.5810347,3.2387843132019043,3.2387843132019043,,
21320,train,1783393382.9205592,3.1995527744293213,3.1995527744293213,,
21330,train,1783393385.243709,3.127389430999756,3.127389430999756,,
21340,train,1783393387.6290183,3.1612420082092285,3.1612420082092285,,
21350,train,1783393390.0210736,3.196349620819092,3.196349620819092,,
21360,train,1783393392.3673098,3.1089799404144287,3.1089799404144287,,
21370,train,1783393395.113549,3.1687676906585693,3.1687676906585693,,
21380,train,1783393397.4441247,3.230396032333374,3.230396032333374,,
21390,train,1783393399.8398256,3.131380319595337,3.131380319595337,,
21400,train,1783393402.2062268,3.235474109649658,3.235474109649658,,
21410,train,1783393404.5557878,3.2010271549224854,3.2010271549224854,,
21420,train,1783393406.9030266,3.133974313735962,3.133974313735962,,
21430,train,1783393409.282074,3.228569507598877,3.228569507598877,,
21440,train,1783393411.60454,3.2092912197113037,3.2092912197113037,,
21450,train,1783393413.9583788,3.209782361984253,3.209782361984253,,
21460,train,1783393416.26227,3.2185490131378174,3.2185490131378174,,
21470,train,1783393419.1046028,3.184551477432251,3.184551477432251,,
21480,train,1783393421.4433231,3.232351303100586,3.232351303100586,,
21490,train,1783393423.79092,3.091921806335449,3.091921806335449,,
21500,train,1783393426.2245955,3.193302631378174,3.193302631378174,,
21510,train,1783393428.5844216,3.2597246170043945,3.2597246170043945,,
21520,train,1783393430.9605567,3.2089157104492188,3.2089157104492188,,
21530,train,1783393433.3201032,3.3049886226654053,3.3049886226654053,,
21540,train,1783393435.682302,3.233417272567749,3.233417272567749,,
21550,train,1783393438.0574245,3.167541265487671,3.167541265487671,,
21560,train,1783393440.3389342,3.0530927181243896,3.0530927181243896,,
21570,train,1783393443.307015,3.166517734527588,3.166517734527588,,
21580,train,1783393445.7108862,3.2675530910491943,3.2675530910491943,,
21590,train,1783393448.1227276,3.020521402359009,3.020521402359009,,
21600,train,1783393450.568437,3.146545648574829,3.146545648574829,,
21610,train,1783393452.9245293,3.187849998474121,3.187849998474121,,
21620,train,1783393455.2994606,3.3760831356048584,3.3760831356048584,,
21630,train,1783393457.6816156,3.220587730407715,3.220587730407715,,
21640,train,1783393460.0111573,3.3041157722473145,3.3041157722473145,,
21650,train,1783393462.3596158,3.1439478397369385,3.1439478397369385,,
21660,train,1783393465.1465926,3.14697527885437,3.14697527885437,,
21670,train,1783393467.5213943,3.188103437423706,3.188103437423706,,
21680,train,1783393469.8864574,3.1481542587280273,3.1481542587280273,,
21690,train,1783393472.230856,3.2236902713775635,3.2236902713775635,,
21700,train,1783393474.6287258,3.2338829040527344,3.2338829040527344,,
21710,train,1783393476.992457,3.1323304176330566,3.1323304176330566,,
21720,train,1783393479.3376908,3.147498846054077,3.147498846054077,,
21730,train,1783393481.6940706,3.1512703895568848,3.1512703895568848,,
21740,train,1783393484.0513687,3.2471883296966553,3.2471883296966553,,
21750,train,1783393486.4221048,3.190805435180664,3.190805435180664,,
21760,train,1783393489.183182,3.1300010681152344,3.1300010681152344,,
21770,train,1783393491.537763,3.1816580295562744,3.1816580295562744,,
21780,train,1783393493.8698509,3.2269492149353027,3.2269492149353027,,
21790,train,1783393496.2697403,3.1245150566101074,3.1245150566101074,,
21800,train,1783393498.6374521,3.1938774585723877,3.1938774585723877,,
21810,train,1783393501.0119812,3.125762701034546,3.125762701034546,,
21820,train,1783393503.3730829,3.259711980819702,3.259711980819702,,
21830,train,1783393505.777281,3.2228667736053467,3.2228667736053467,,
21840,train,1783393508.154397,3.2026829719543457,3.2026829719543457,,
21850,train,1783393510.5674112,3.270209550857544,3.270209550857544,,
21860,train,1783393513.5262387,3.213002920150757,3.213002920150757,,
21870,train,1783393515.9052718,3.168555974960327,3.168555974960327,,
21880,train,1783393518.33397,3.1826412677764893,3.1826412677764893,,
21890,train,1783393520.7565556,3.152409315109253,3.152409315109253,,
21900,train,1783393523.1822317,3.226304292678833,3.226304292678833,,
21910,train,1783393525.5759685,3.1421501636505127,3.1421501636505127,,
21920,train,1783393527.9634922,3.194446086883545,3.194446086883545,,
21930,train,1783393530.3678782,3.1802754402160645,3.1802754402160645,,
21940,train,1783393532.7451444,3.228506088256836,3.228506088256836,,
21950,train,1783393535.1682255,3.152437925338745,3.152437925338745,,
21960,train,1783393538.145711,3.1775264739990234,3.1775264739990234,,
21970,train,1783393540.5614865,3.083228349685669,3.083228349685669,,
21980,train,1783393542.9716208,3.297584056854248,3.297584056854248,,
21990,train,1783393545.389842,3.199002265930176,3.199002265930176,,
22000,train,1783393547.8155308,3.2827775478363037,3.2827775478363037,,
22010,train,1783393550.2212029,3.2040979862213135,3.2040979862213135,,
22020,train,1783393552.6354387,3.128833532333374,3.128833532333374,,
22030,train,1783393555.0344489,3.1404693126678467,3.1404693126678467,,
22040,train,1783393557.7723336,3.152970552444458,3.152970552444458,,
22050,train,1783393560.3049867,3.0788230895996094,3.0788230895996094,,
22060,train,1783393563.6094909,3.1872241497039795,3.1872241497039795,,
22070,train,1783393566.003916,3.145094156265259,3.145094156265259,,
22080,train,1783393568.3566508,3.202578544616699,3.202578544616699,,
22090,train,1783393570.7641833,3.0989878177642822,3.0989878177642822,,
22100,train,1783393573.2217228,3.2148184776306152,3.2148184776306152,,
22110,train,1783393575.625427,3.2556276321411133,3.2556276321411133,,
22120,train,1783393578.0335238,3.145423173904419,3.145423173904419,,
22130,train,1783393580.4434688,3.2099626064300537,3.2099626064300537,,
22140,train,1783393582.8599324,3.1906678676605225,3.1906678676605225,,
22150,train,1783393585.9206195,3.089672565460205,3.089672565460205,,
22160,train,1783393588.3586562,3.142568349838257,3.142568349838257,,
22170,train,1783393590.8023763,3.141683340072632,3.141683340072632,,
22180,train,1783393593.2247567,3.186275005340576,3.186275005340576,,
22190,train,1783393595.584968,3.183889150619507,3.183889150619507,,
22200,train,1783393598.0320191,3.1386964321136475,3.1386964321136475,,
22210,train,1783393600.4221396,3.2249059677124023,3.2249059677124023,,
22220,train,1783393602.832073,3.0792081356048584,3.0792081356048584,,
22230,train,1783393605.222934,3.2288289070129395,3.2288289070129395,,
22240,train,1783393607.6482253,3.1498372554779053,3.1498372554779053,,
22250,train,1783393610.665339,3.1086978912353516,3.1086978912353516,,
22260,train,1783393613.0636706,3.0821540355682373,3.0821540355682373,,
22270,train,1783393615.4709625,3.1866655349731445,3.1866655349731445,,
22280,train,1783393617.9247394,3.201040267944336,3.201040267944336,,
22290,train,1783393620.3076086,3.2131247520446777,3.2131247520446777,,
22300,train,1783393622.7762933,3.2617101669311523,3.2617101669311523,,
22310,train,1783393625.158898,3.3586978912353516,3.3586978912353516,,
22320,train,1783393627.570038,3.2146053314208984,3.2146053314208984,,
22330,train,1783393629.9769046,3.132028818130493,3.132028818130493,,
22340,train,1783393632.3890738,3.192664861679077,3.192664861679077,,
22350,train,1783393635.4251745,3.237060070037842,3.237060070037842,,
22360,train,1783393637.86421,3.171095371246338,3.171095371246338,,
22370,train,1783393640.291878,3.1322033405303955,3.1322033405303955,,
22380,train,1783393642.6823075,3.2274694442749023,3.2274694442749023,,
22390,train,1783393645.0872476,3.1869006156921387,3.1869006156921387,,
22400,train,1783393647.5439835,3.2037196159362793,3.2037196159362793,,
22410,train,1783393649.972768,3.185757875442505,3.185757875442505,,
22420,train,1783393652.367807,3.172407388687134,3.172407388687134,,
22430,train,1783393654.7486873,3.129150390625,3.129150390625,,
22440,train,1783393657.1258159,3.2650394439697266,3.2650394439697266,,
22450,train,1783393660.1921742,3.2975730895996094,3.2975730895996094,,
22460,train,1783393662.5859358,3.0912814140319824,3.0912814140319824,,
22470,train,1783393664.9578552,3.184027671813965,3.184027671813965,,
22480,train,1783393667.4021087,3.236658811569214,3.236658811569214,,
22490,train,1783393669.8258526,3.205354928970337,3.205354928970337,,
22500,train,1783393672.3034227,3.1228187084198,3.1228187084198,,
22510,train,1783393674.6836536,3.2337229251861572,3.2337229251861572,,
22520,train,1783393677.0829327,3.233004570007324,3.233004570007324,,
22530,train,1783393679.4664044,3.355936288833618,3.355936288833618,,
22540,train,1783393681.7776992,3.033482551574707,3.033482551574707,,
22550,train,1783393684.9637818,3.1746439933776855,3.1746439933776855,,
22560,train,1783393687.3973203,3.171774387359619,3.171774387359619,,
22570,train,1783393689.7981155,3.2084710597991943,3.2084710597991943,,
22580,train,1783393692.1884444,3.255065679550171,3.255065679550171,,
22590,train,1783393694.5763175,3.1776063442230225,3.1776063442230225,,
22600,train,1783393697.0457127,3.2028231620788574,3.2028231620788574,,
22610,train,1783393699.46844,3.103407382965088,3.103407382965088,,
22620,train,1783393701.8568358,3.2609641551971436,3.2609641551971436,,
22630,train,1783393704.2768826,3.169830799102783,3.169830799102783,,
22640,train,1783393707.3166466,3.1342716217041016,3.1342716217041016,,
22650,train,1783393709.8150194,3.259608268737793,3.259608268737793,,
